date,season,Region,PM,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2015-02-17T08:00:00Z,Winter,US_Post,21,-11,37,1024,2,NE,57.67,0,0
2015-02-17T09:00:00Z,Winter,US_Post,27,-11,32,1025,4,NE,61.69,0,0
2015-02-17T10:00:00Z,Winter,US_Post,29,-11,28,1025,6,NW,4.92,0,0
2015-02-17T11:00:00Z,Winter,US_Post,23,-11,24,1025,8,NW,10.73,0,0
2015-02-17T12:00:00Z,Winter,US_Post,18,-11,23,1024,9,NE,4.02,0,0
2015-02-17T13:00:00Z,Winter,US_Post,13,-12,21,1024,9,NE,8.04,0,0
2015-02-17T14:00:00Z,Winter,US_Post,18,-11,20,1023,11,NW,4.02,0,0
2015-02-17T15:00:00Z,Winter,US_Post,18,-11,20,1023,11,NW,7.15,0,0
2015-02-17T16:00:00Z,Winter,US_Post,19,-11,20,1023,11,cv,1.79,0,0
2015-02-17T17:00:00Z,Winter,US_Post,12,-11,21,1024,10,cv,2.68,0,0
2015-02-17T18:00:00Z,Winter,US_Post,17,-11,24,1024,8,cv,3.57,0,0
2015-02-17T19:00:00Z,Winter,US_Post,25,-11,30,1025,5,cv,4.02,0,0
2015-02-17T20:00:00Z,Winter,US_Post,40,-10,37,1026,3,cv,4.47,0,0
2015-02-17T21:00:00Z,Winter,US_Post,46,-10,40,1026,2,cv,5.36,0,0
2015-02-17T22:00:00Z,Winter,US_Post,75,-11,40,1027,1,cv,6.25,0,0
2015-02-17T23:00:00Z,Winter,US_Post,114,-10,32,1028,5,cv,7.14,0,0
2015-02-18T00:00:00Z,Winter,US_Post,109,-9,54,1029,-1,NW,1.79,0,0
2015-02-18T01:00:00Z,Winter,US_Post,79,-11,46,1029,-1,NW,4.92,0,0
2015-02-18T02:00:00Z,Winter,US_Post,29,-12,37,1029,1,NW,8.05,0,0
2015-02-18T03:00:00Z,Winter,US_Post,21,-12,46,1030,-2,NW,11.18,0,0
2015-02-18T04:00:00Z,Winter,US_Post,16,-12,39,1030,0,NW,14.31,0,0
2015-02-18T05:00:00Z,Winter,US_Post,9,-13,29,1030,3,NE,4.02,0,0
2015-02-18T06:00:00Z,Winter,US_Post,15,-13,36,1031,0,NW,3.13,0,0
2015-02-18T07:00:00Z,Winter,US_Post,13,-13,34,1032,1,NE,3.13,0,0
2015-02-18T08:00:00Z,Winter,US_Post,12,-12,32,1033,3,NE,7.15,0,0
2015-02-18T09:00:00Z,Winter,US_Post,11,-12,30,1033,4,NE,12.07,0,0
2015-02-18T10:00:00Z,Winter,US_Post,11,-12,27,1033,5,NE,16.99,0,0
2015-02-18T11:00:00Z,Winter,US_Post,14,-12,22,1033,8,NE,21.91,0,0
2015-02-18T12:00:00Z,Winter,US_Post,10,-13,20,1032,8,NE,25.04,0,0
2015-02-18T13:00:00Z,Winter,US_Post,13,-13,18,1031,10,NW,1.79,0,0
2015-02-18T14:00:00Z,Winter,US_Post,11,-13,18,1030,10,cv,1.79,0,0
2015-02-18T15:00:00Z,Winter,US_Post,14,-13,18,1029,10,cv,3.58,0,0
2015-02-18T16:00:00Z,Winter,US_Post,19,-14,15,1029,11,cv,5.37,0,0
2015-02-18T17:00:00Z,Winter,US_Post,16,-14,16,1029,10,cv,7.16,0,0
2015-02-18T18:00:00Z,Winter,US_Post,27,-14,20,1029,7,SE,1.79,0,0
2015-02-18T19:00:00Z,Winter,US_Post,76,-14,22,1029,6,SE,3.58,0,0
2015-02-18T20:00:00Z,Winter,US_Post,171,-13,24,1030,6,SE,6.71,0,0
2015-02-18T21:00:00Z,Winter,US_Post,147,-10,35,1030,4,SE,10.73,0,0
2015-02-18T22:00:00Z,Winter,US_Post,119,-11,34,1031,3,SE,14.75,0,0
2015-02-18T23:00:00Z,Winter,US_Post,176,-11,37,1031,2,SE,18.77,0,0
2015-02-19T00:00:00Z,Winter,US_Post,407,-11,40,1031,1,SE,20.56,0,0
2015-02-19T01:00:00Z,Winter,US_Post,225,-10,46,1031,0,SE,22.35,0,0
2015-02-19T02:00:00Z,Winter,US_Post,165,-10,50,1031,-1,SE,24.14,0,0
2015-02-19T03:00:00Z,Winter,US_Post,267,-9,54,1031,-1,SE,25.93,0,0
2015-02-19T04:00:00Z,Winter,US_Post,329,-9,54,1030,-1,SE,27.72,0,0
2015-02-19T05:00:00Z,Winter,US_Post,375,-9,63,1030,-3,SE,28.61,0,0
2015-02-19T06:00:00Z,Winter,US_Post,325,-9,58,1030,-2,SE,30.4,0,0
2015-02-19T07:00:00Z,Winter,US_Post,288,-7,73,1031,-3,SE,32.19,0,0
2015-02-19T08:00:00Z,Winter,US_Post,103,-6,74,1031,-2,SE,33.98,0,0
2015-02-19T09:00:00Z,Winter,US_Post,243,-5,74,1031,-1,SE,35.77,0,0
2015-02-19T10:00:00Z,Winter,US_Post,223,-6,55,1031,2,SE,37.56,0,0
2015-02-19T11:00:00Z,Winter,US_Post,197,-8,44,1030,3,SE,40.69,0,0
2015-02-19T12:00:00Z,Winter,US_Post,133,-9,38,1029,4,SE,42.48,0,0
2015-02-19T13:00:00Z,Winter,US_Post,92,-11,30,1028,5,SE,46.5,0,0
2015-02-19T14:00:00Z,Winter,US_Post,84,-14,22,1027,6,SE,50.52,0,0
2015-02-19T16:00:00Z,Winter,US_Post,124,-6,44,1027,5,SE,60.35,0,0
2015-02-19T17:00:00Z,Winter,US_Post,114,-1,80,1027,2,SE,65.27,0.1,0.1
2015-02-19T18:00:00Z,Winter,US_Post,118,-1,86,1027,1,SE,68.4,0,0
2015-02-19T19:00:00Z,Winter,US_Post,125,-1,86,1027,1,SE,71.53,0.1,0.1
2015-02-19T20:00:00Z,Winter,US_Post,130,-1,86,1027,1,SE,74.66,0,0
2015-02-19T21:00:00Z,Winter,US_Post,111,-1,80,1026,2,cv,1.79,0,0
2015-02-19T22:00:00Z,Winter,US_Post,129,-1,80,1026,2,NW,3.13,0,0
2015-02-19T23:00:00Z,Winter,US_Post,127,-1,80,1026,2,SE,1.79,0,0
2015-02-20T00:00:00Z,Winter,US_Post,129,-2,74,1025,2,SE,3.58,0,0
2015-02-20T01:00:00Z,Winter,US_Post,116,-2,80,1025,1,SE,5.37,0,0
2015-02-20T02:00:00Z,Winter,US_Post,120,-2,80,1025,1,SE,7.16,0,0
2015-02-20T03:00:00Z,Winter,US_Post,112,-2,80,1024,1,SE,8.95,0.4,0.4
2015-02-20T04:00:00Z,Winter,US_Post,81,-1,86,1023,1,SE,12.08,1.3,1.7
2015-02-20T05:00:00Z,Winter,US_Post,90,-1,92,1023,0,SE,12.97,1.4,3.1
2015-02-20T06:00:00Z,Winter,US_Post,104,-1,92,1023,0,SE,14.76,0.3,3.4
2015-02-20T07:00:00Z,Winter,US_Post,112,0,100,1023,0,SE,16.55,0,0
2015-02-20T08:00:00Z,Winter,US_Post,97,0,100,1023,0,SE,18.34,0.5,0.5
2015-02-20T09:00:00Z,Winter,US_Post,102,0,100,1023,0,SE,20.13,0.5,1
2015-02-20T10:00:00Z,Winter,US_Post,105,0,100,1023,0,SE,21.92,0.7,1.7
2015-02-20T11:00:00Z,Winter,US_Post,114,0,93,1023,1,SE,23.71,0.3,2
2015-02-20T12:00:00Z,Winter,US_Post,121,0,100,1022,0,cv,0.89,0,0
2015-02-20T13:00:00Z,Winter,US_Post,123,0,100,1021,0,SE,1.79,0,0
2015-02-20T14:00:00Z,Winter,US_Post,129,-1,92,1020,0,SE,3.58,0,0
2015-02-20T15:00:00Z,Winter,US_Post,151,-1,92,1020,0,SE,5.37,0,0
2015-02-20T16:00:00Z,Winter,US_Post,160,-1,92,1019,0,SE,6.26,0,0
2015-02-20T17:00:00Z,Winter,US_Post,166,0,100,1019,0,SE,8.05,0,0
2015-02-20T18:00:00Z,Winter,US_Post,179,0,100,1019,0,cv,0.45,0,0
2015-02-20T19:00:00Z,Winter,US_Post,178,0,100,1019,0,cv,0.9,0.1,0.1
2015-02-20T20:00:00Z,Winter,US_Post,196,0,93,1019,1,cv,1.35,0.3,0.4
2015-02-20T21:00:00Z,Winter,US_Post,206,0,100,1020,0,cv,2.24,0.6,1
2015-02-20T22:00:00Z,Winter,US_Post,223,0,100,1020,0,SE,0.89,0.3,1.3
2015-02-20T23:00:00Z,Winter,US_Post,223,0,100,1019,0,cv,0.89,0,0
2015-02-21T00:00:00Z,Winter,US_Post,168,0,100,1019,0,SE,1.79,0,0
2015-02-21T01:00:00Z,Winter,US_Post,164,0,100,1018,0,cv,0.89,0,0
2015-02-21T02:00:00Z,Winter,US_Post,176,0,100,1018,0,SE,1.79,0,0
2015-02-21T03:00:00Z,Winter,US_Post,189,0,100,1017,0,SE,2.68,0.1,0.1
2015-02-21T04:00:00Z,Winter,US_Post,182,0,100,1016,0,SE,3.57,0,0
2015-02-21T05:00:00Z,Winter,US_Post,172,0,93,1016,1,SE,5.36,0,0
2015-02-21T06:00:00Z,Winter,US_Post,167,0,93,1016,1,SE,8.49,0,0
2015-02-21T07:00:00Z,Winter,US_Post,182,0,93,1016,1,SE,10.28,0,0
2015-02-21T08:00:00Z,Winter,US_Post,192,-1,86,1016,1,cv,1.79,0,0
2015-02-21T09:00:00Z,Winter,US_Post,195,-1,86,1016,1,cv,2.68,0,0
2015-02-21T10:00:00Z,Winter,US_Post,231,0,93,1016,1,SE,1.79,0,0
2015-02-21T11:00:00Z,Winter,US_Post,241,0,93,1015,1,SE,3.58,0,0
2015-02-21T12:00:00Z,Winter,US_Post,284,-1,86,1014,1,SE,5.37,0,0
2015-02-21T13:00:00Z,Winter,US_Post,308,0,93,1013,1,SE,9.39,0,0
2015-02-21T14:00:00Z,Winter,US_Post,338,0,86,1014,2,cv,1.79,0,0
2015-02-21T15:00:00Z,Winter,US_Post,74,0,86,1015,2,NW,4.92,0,0
2015-02-21T16:00:00Z,Winter,US_Post,43,0,75,1015,4,NW,8.94,0,0
2015-02-21T17:00:00Z,Winter,US_Post,37,-7,44,1016,4,NW,18.77,0,0
2015-02-21T18:00:00Z,Winter,US_Post,30,-15,27,1019,2,NW,30.84,0,0
2015-02-21T19:00:00Z,Winter,US_Post,28,-18,22,1021,1,NW,39.78,0,0
2015-02-21T20:00:00Z,Winter,US_Post,27,-21,18,1021,0,NW,50.96,0,0
2015-02-21T21:00:00Z,Winter,US_Post,28,-20,20,1022,0,NW,59.01,0.2,0.2
2015-02-21T22:00:00Z,Winter,US_Post,29,-20,22,1023,-1,NW,70.19,0,0
2015-02-21T23:00:00Z,Winter,US_Post,52,-21,20,1023,-1,NW,82.26,0,0
2015-02-22T00:00:00Z,Winter,US_Post,62,-21,21,1024,-2,NW,91.2,0,0
2015-02-22T01:00:00Z,Winter,US_Post,95,-21,23,1024,-3,NW,100.14,0,0
2015-02-22T02:00:00Z,Winter,US_Post,111,-21,25,1024,-4,NW,109.97,0,0
2015-02-22T03:00:00Z,Winter,US_Post,106,-21,25,1024,-4,NW,118.91,0,0
2015-02-22T04:00:00Z,Winter,US_Post,90,-22,23,1024,-4,NW,127.85,0,0
2015-02-22T05:00:00Z,Winter,US_Post,77,-22,23,1025,-4,NW,139.03,0,0
2015-02-22T06:00:00Z,Winter,US_Post,54,-22,23,1025,-4,NW,147.08,0,0
2015-02-22T07:00:00Z,Winter,US_Post,47,-21,25,1024,-4,NW,156.02,0,0
2015-02-22T08:00:00Z,Winter,US_Post,37,-21,25,1025,-4,NW,164.96,0,0
2015-02-22T09:00:00Z,Winter,US_Post,28,-21,23,1025,-3,NW,172.11,0,0
2015-02-22T10:00:00Z,Winter,US_Post,23,-19,25,1025,-2,NW,181.94,0,0
2015-02-22T11:00:00Z,Winter,US_Post,24,-20,20,1024,0,NW,193.12,0,0
2015-02-22T12:00:00Z,Winter,US_Post,21,-20,19,1023,1,NW,204.3,0,0
2015-02-22T13:00:00Z,Winter,US_Post,17,-19,19,1022,2,NW,217.26,0,0
2015-02-22T14:00:00Z,Winter,US_Post,15,-19,19,1021,2,NW,228.44,0,0
2015-02-22T15:00:00Z,Winter,US_Post,13,-19,16,1021,4,NW,237.38,0,0
2015-02-22T16:00:00Z,Winter,US_Post,16,-19,16,1020,4,NW,247.21,0,0
2015-02-22T17:00:00Z,Winter,US_Post,16,-18,18,1021,4,NW,254.36,0,0
2015-02-22T18:00:00Z,Winter,US_Post,20,-18,19,1021,3,NW,261.51,0,0
2015-02-22T19:00:00Z,Winter,US_Post,23,-18,19,1022,3,NW,267.32,0,0
2015-02-22T20:00:00Z,Winter,US_Post,25,-18,21,1022,2,NW,272.24,0,0
2015-02-22T21:00:00Z,Winter,US_Post,43,-18,21,1023,2,NW,276.26,0,0
2015-02-22T22:00:00Z,Winter,US_Post,35,-17,24,1023,1,NW,281.18,0,0
2015-02-22T23:00:00Z,Winter,US_Post,27,-17,24,1023,1,NW,286.1,0,0
2015-02-23T00:00:00Z,Winter,US_Post,18,-14,42,1022,-3,NW,291.02,0,0
2015-02-23T01:00:00Z,Winter,US_Post,17,-14,42,1022,-3,cv,0.89,0,0
2015-02-23T02:00:00Z,Winter,US_Post,19,-13,53,1023,-5,NW,3.13,0,0
2015-02-23T03:00:00Z,Winter,US_Post,17,-14,49,1022,-5,NW,6.26,0,0
2015-02-23T04:00:00Z,Winter,US_Post,18,-13,53,1022,-5,NW,9.39,0,0
2015-02-23T05:00:00Z,Winter,US_Post,22,-14,53,1023,-6,NW,12.52,0,0
2015-02-23T06:00:00Z,Winter,US_Post,20,-14,57,1023,-7,NW,14.31,0,0
2015-02-23T07:00:00Z,Winter,US_Post,32,-14,57,1023,-7,cv,0.89,0,0
2015-02-23T08:00:00Z,Winter,US_Post,25,-13,45,1023,-3,NW,3.13,0,0
2015-02-23T09:00:00Z,Winter,US_Post,29,-15,33,1024,-1,NW,4.92,0,0
2015-02-23T10:00:00Z,Winter,US_Post,38,-18,21,1023,2,NW,8.05,0,0
2015-02-23T11:00:00Z,Winter,US_Post,38,-18,21,1023,2,cv,1.79,0,0
2015-02-23T12:00:00Z,Winter,US_Post,39,-17,18,1022,5,cv,2.68,0,0
2015-02-23T13:00:00Z,Winter,US_Post,39,-17,18,1020,5,SE,3.13,0,0
2015-02-23T14:00:00Z,Winter,US_Post,38,-16,18,1019,6,SE,7.15,0,0
2015-02-23T15:00:00Z,Winter,US_Post,55,-16,18,1018,6,SE,11.17,0,0
2015-02-23T16:00:00Z,Winter,US_Post,60,-15,20,1018,6,SE,16.09,0,0
2015-02-23T17:00:00Z,Winter,US_Post,51,-14,23,1018,5,SE,21.01,0,0
2015-02-23T18:00:00Z,Winter,US_Post,56,-13,29,1018,3,SE,25.03,0,0
2015-02-23T19:00:00Z,Winter,US_Post,75,-13,34,1018,1,SE,29.05,0,0
2015-02-23T20:00:00Z,Winter,US_Post,120,-12,34,1018,2,cv,0.89,0,0
2015-02-23T21:00:00Z,Winter,US_Post,168,-8,63,1018,-2,SE,0.89,0,0
2015-02-23T22:00:00Z,Winter,US_Post,185,-9,58,1018,-2,SE,2.68,0,0
2015-02-23T23:00:00Z,Winter,US_Post,199,-9,54,1018,-1,SE,4.47,0,0
2015-02-24T00:00:00Z,Winter,US_Post,196,-9,54,1018,-1,SE,6.26,0,0
2015-02-24T01:00:00Z,Winter,US_Post,222,-9,63,1017,-3,NE,0.89,0,0
2015-02-24T02:00:00Z,Winter,US_Post,206,-8,73,1017,-4,SE,0.89,0,0
2015-02-24T03:00:00Z,Winter,US_Post,183,-8,73,1017,-4,SE,2.68,0,0
2015-02-24T04:00:00Z,Winter,US_Post,177,-9,63,1016,-3,NE,1.79,0,0
2015-02-24T05:00:00Z,Winter,US_Post,158,-9,63,1016,-3,cv,0.89,0,0
2015-02-24T06:00:00Z,Winter,US_Post,150,-9,73,1016,-5,NW,1.79,0,0
2015-02-24T07:00:00Z,Winter,US_Post,132,-10,67,1016,-5,NW,4.92,0,0
2015-02-24T08:00:00Z,Winter,US_Post,115,-8,73,1016,-4,NW,6.71,0,0
2015-02-24T09:00:00Z,Winter,US_Post,102,-7,59,1016,0,NW,8.5,0,0
2015-02-24T10:00:00Z,Winter,US_Post,105,-9,43,1016,2,cv,0.89,0,0
2015-02-24T11:00:00Z,Winter,US_Post,115,-7,47,1016,3,SE,1.79,0,0
2015-02-24T12:00:00Z,Winter,US_Post,122,-6,48,1015,4,SE,3.58,0,0
2015-02-24T13:00:00Z,Winter,US_Post,153,-6,48,1014,4,SE,5.37,0,0
2015-02-24T14:00:00Z,Winter,US_Post,175,-5,45,1013,6,SE,7.16,0,0
2015-02-24T15:00:00Z,Winter,US_Post,182,-4,48,1012,6,SE,8.95,0,0
2015-02-24T16:00:00Z,Winter,US_Post,195,-3,52,1013,6,SE,12.08,0,0
2015-02-24T18:00:00Z,Winter,US_Post,196,-3,60,1014,4,SE,17,0,0
2015-02-24T19:00:00Z,Winter,US_Post,185,-2,69,1015,3,cv,0.89,0,0
2015-02-24T20:00:00Z,Winter,US_Post,187,-1,74,1015,3,SE,1.79,0,0
2015-02-24T22:00:00Z,Winter,US_Post,204,-1,80,1016,2,cv,1.78,0,0
2015-02-24T23:00:00Z,Winter,US_Post,196,-1,80,1016,2,cv,2.67,0,0
2015-02-25T00:00:00Z,Winter,US_Post,215,-1,86,1016,1,NE,1.79,0,0
2015-02-25T01:00:00Z,Winter,US_Post,212,-1,80,1016,2,NW,1.79,0,0
2015-02-25T02:00:00Z,Winter,US_Post,226,-3,86,1016,-1,NW,4.92,0,0
2015-02-25T03:00:00Z,Winter,US_Post,220,-2,86,1016,0,NW,8.05,0,0
2015-02-25T04:00:00Z,Winter,US_Post,211,-3,86,1016,-1,NW,11.18,0,0
2015-02-25T05:00:00Z,Winter,US_Post,137,-3,86,1017,-1,NW,15.2,0,0
2015-02-25T06:00:00Z,Winter,US_Post,9,-3,80,1017,0,NW,18.33,0,0
2015-02-25T07:00:00Z,Winter,US_Post,16,-12,34,1018,2,NW,23.25,0,0
2015-02-25T08:00:00Z,Winter,US_Post,11,-20,15,1019,4,NW,31.3,0,0
2015-02-25T09:00:00Z,Winter,US_Post,9,-20,15,1020,4,NW,39.35,0,0
2015-02-25T10:00:00Z,Winter,US_Post,16,-21,13,1020,5,NW,48.29,0,0
2015-02-25T11:00:00Z,Winter,US_Post,15,-21,13,1020,5,NW,57.23,0,0
2015-02-25T12:00:00Z,Winter,US_Post,19,-21,11,1020,7,NW,65.28,0,0
2015-02-25T13:00:00Z,Winter,US_Post,18,-21,12,1019,6,NW,72.43,0,0
2015-02-25T14:00:00Z,Winter,US_Post,18,-22,10,1019,7,NW,78.24,0,0
2015-02-25T15:00:00Z,Winter,US_Post,19,-22,10,1019,7,NW,83.16,0,0
2015-02-25T16:00:00Z,Winter,US_Post,13,-22,10,1019,7,NW,90.31,0,0
2015-02-25T17:00:00Z,Winter,US_Post,9,-21,12,1020,6,NW,98.36,0,0
2015-02-25T18:00:00Z,Winter,US_Post,9,-22,12,1021,5,NW,104.17,0,0
2015-02-25T19:00:00Z,Winter,US_Post,18,-20,19,1021,1,NW,107.3,0,0
2015-02-25T20:00:00Z,Winter,US_Post,23,-21,16,1022,2,NW,108.19,0,0
2015-02-25T21:00:00Z,Winter,US_Post,17,-17,26,1023,0,cv,0.89,0,0
2015-02-25T22:00:00Z,Winter,US_Post,13,-15,36,1023,-2,NW,3.13,0,0
2015-02-25T23:00:00Z,Winter,US_Post,14,-15,36,1023,-2,NE,3.13,0,0
2015-02-26T00:00:00Z,Winter,US_Post,26,-15,33,1024,-1,NW,4.02,0,0
2015-02-26T01:00:00Z,Winter,US_Post,18,-16,30,1024,-1,NW,8.04,0,0
2015-02-26T02:00:00Z,Winter,US_Post,22,-15,45,1025,-5,NW,9.83,0,0
2015-02-26T03:00:00Z,Winter,US_Post,30,-16,35,1025,-3,NW,11.62,0,0
2015-02-26T04:00:00Z,Winter,US_Post,14,-16,38,1025,-4,NW,13.41,0,0
2015-02-26T05:00:00Z,Winter,US_Post,10,-16,38,1025,-4,cv,0.89,0,0
2015-02-26T06:00:00Z,Winter,US_Post,8,-14,53,1026,-6,NE,1.79,0,0
2015-02-26T07:00:00Z,Winter,US_Post,13,-17,41,1026,-6,NW,3.13,0,0
2015-02-26T08:00:00Z,Winter,US_Post,10,-17,28,1027,-1,NW,6.26,0,0
2015-02-26T09:00:00Z,Winter,US_Post,15,-20,20,1027,0,NW,11.18,0,0
2015-02-26T10:00:00Z,Winter,US_Post,14,-21,16,1027,2,NW,16.99,0,0
2015-02-26T11:00:00Z,Winter,US_Post,10,-21,16,1027,2,NW,22.8,0,0
2015-02-26T12:00:00Z,Winter,US_Post,21,-21,15,1026,3,NW,26.82,0,0
2015-02-26T13:00:00Z,Winter,US_Post,14,-22,12,1025,4,NW,32.63,0,0
2015-02-26T14:00:00Z,Winter,US_Post,17,-22,12,1025,5,NW,39.78,0,0
2015-02-26T15:00:00Z,Winter,US_Post,13,-21,13,1024,5,NW,45.59,0,0
2015-02-26T16:00:00Z,Winter,US_Post,16,-22,11,1024,6,NW,52.74,0,0
2015-02-26T17:00:00Z,Winter,US_Post,9,-22,11,1024,6,NW,59.89,0,0
2015-02-26T18:00:00Z,Winter,US_Post,15,-21,15,1025,3,NW,63.02,0,0
2015-02-26T19:00:00Z,Winter,US_Post,15,-20,16,1026,3,NW,66.15,0,0
2015-02-26T20:00:00Z,Winter,US_Post,18,-19,20,1027,1,NE,3.13,0,0
2015-02-26T21:00:00Z,Winter,US_Post,16,-18,22,1029,1,NE,4.92,0,0
2015-02-26T22:00:00Z,Winter,US_Post,11,-18,22,1030,1,NE,8.05,0,0
2015-02-26T23:00:00Z,Winter,US_Post,12,-18,24,1031,0,NE,9.84,0,0
2015-02-27T00:00:00Z,Winter,US_Post,8,-16,28,1031,0,NE,12.97,0,0
2015-02-27T01:00:00Z,Winter,US_Post,8,-16,30,1032,-1,NE,16.1,0,0
2015-02-27T02:00:00Z,Winter,US_Post,14,-17,30,1033,-2,NE,19.23,0,0
2015-02-27T03:00:00Z,Winter,US_Post,10,-16,33,1032,-2,NE,23.25,0,0
2015-02-27T04:00:00Z,Winter,US_Post,8,-16,33,1033,-2,NE,26.38,0,0
2015-02-27T05:00:00Z,Winter,US_Post,10,-16,33,1033,-2,NE,28.17,0,0
2015-02-27T06:00:00Z,Winter,US_Post,9,-16,33,1033,-2,cv,0.89,0,0
2015-02-27T07:00:00Z,Winter,US_Post,18,-15,39,1034,-3,cv,1.78,0,0
2015-02-27T08:00:00Z,Winter,US_Post,20,-13,42,1035,-2,cv,2.67,0,0
2015-02-27T09:00:00Z,Winter,US_Post,19,-15,33,1035,-1,cv,3.56,0,0
2015-02-27T10:00:00Z,Winter,US_Post,19,-17,26,1035,0,NW,1.79,0,0
2015-02-27T11:00:00Z,Winter,US_Post,31,-18,24,1035,0,SE,1.79,0,0
2015-02-27T12:00:00Z,Winter,US_Post,27,-16,28,1035,0,SE,3.58,0,0
2015-02-27T13:00:00Z,Winter,US_Post,31,-15,29,1034,1,SE,5.37,0,0
2015-02-27T14:00:00Z,Winter,US_Post,28,-15,27,1033,2,SE,7.16,0,0
2015-02-27T15:00:00Z,Winter,US_Post,38,-13,31,1033,2,SE,10.29,0,0
2015-02-27T16:00:00Z,Winter,US_Post,47,-12,34,1032,2,SE,12.08,0,0
2015-02-27T17:00:00Z,Winter,US_Post,41,-11,40,1032,1,SE,15.21,0,0
2015-02-27T18:00:00Z,Winter,US_Post,43,-11,40,1032,1,SE,17,0,0
2015-02-27T19:00:00Z,Winter,US_Post,42,-9,47,1032,1,SE,20.13,0,0
2015-02-27T20:00:00Z,Winter,US_Post,38,-10,43,1032,1,SE,24.15,0,0
2015-02-27T21:00:00Z,Winter,US_Post,38,-10,46,1032,0,SE,28.17,0,0
2015-02-27T22:00:00Z,Winter,US_Post,48,-9,50,1032,0,SE,32.19,0,0
2015-02-27T23:00:00Z,Winter,US_Post,49,-5,74,1032,-1,SE,35.32,0,0
2015-02-28T00:00:00Z,Winter,US_Post,45,-3,92,1032,-2,SE,39.34,0.1,0.1
2015-02-28T01:00:00Z,Winter,US_Post,43,-3,92,1031,-2,SE,43.36,0,0
2015-02-28T02:00:00Z,Winter,US_Post,48,-3,92,1031,-2,SE,46.49,0,0
2015-02-28T03:00:00Z,Winter,US_Post,43,-4,86,1030,-2,SE,49.62,0.1,0.1
2015-02-28T04:00:00Z,Winter,US_Post,51,-4,92,1029,-3,SE,52.75,0,0
2015-02-28T05:00:00Z,Winter,US_Post,61,-4,86,1028,-2,SE,54.54,0,0
2015-02-28T06:00:00Z,Winter,US_Post,74,-4,86,1028,-2,SE,56.33,0,0
2015-02-28T07:00:00Z,Winter,US_Post,94,-3,92,1028,-2,SE,58.12,0.1,0.1
2015-02-28T08:00:00Z,Winter,US_Post,103,-3,92,1028,-2,SE,59.01,0.4,0.5
2015-02-28T09:00:00Z,Winter,US_Post,122,-2,100,1028,-2,SE,60.8,0.3,0.8
2015-02-28T10:00:00Z,Winter,US_Post,171,-2,92,1027,-1,SE,63.93,0,0
2015-02-28T11:00:00Z,Winter,US_Post,186,-2,92,1027,-1,SE,65.72,0,0
2015-02-28T12:00:00Z,Winter,US_Post,210,-2,86,1025,0,SE,67.51,0,0
2015-02-28T13:00:00Z,Winter,US_Post,215,-2,86,1024,0,cv,0.89,0,0
2015-02-28T14:00:00Z,Winter,US_Post,234,-2,80,1024,1,cv,1.78,0,0
2015-02-28T15:00:00Z,Winter,US_Post,213,-2,80,1023,1,cv,3.57,0,0
2015-02-28T16:00:00Z,Winter,US_Post,211,-2,74,1023,2,SE,3.13,0,0
2015-02-28T17:00:00Z,Winter,US_Post,217,-2,80,1023,1,SE,4.92,0,0
2015-02-28T18:00:00Z,Winter,US_Post,224,-3,74,1023,1,SE,6.71,0,0
2015-02-28T20:00:00Z,Winter,US_Post,220,-3,86,1024,-1,SE,9.39,0,0
2015-02-28T21:00:00Z,Winter,US_Post,208,-2,92,1025,-1,SE,11.18,0,0
2015-02-28T22:00:00Z,Winter,US_Post,123,-3,92,1025,-2,NW,0.89,0,0
2015-02-28T23:00:00Z,Winter,US_Post,52,-2,92,1025,-1,cv,0.89,0,0
2015-03-01T00:00:00Z,Spring,US_Post,115,-3,86,1025,-1,cv,1.78,0,0
2015-03-01T01:00:00Z,Spring,US_Post,44,-4,92,1025,-3,SE,1.79,0,0
2015-03-01T02:00:00Z,Spring,US_Post,21,-5,92,1024,-4,SE,2.68,0,0
2015-03-01T03:00:00Z,Spring,US_Post,12,-5,92,1024,-4,SE,3.57,0,0
2015-03-01T04:00:00Z,Spring,US_Post,12,-7,79,1023,-4,NW,1.79,0,0
2015-03-01T05:00:00Z,Spring,US_Post,15,-9,68,1023,-4,SE,0.89,0,0
2015-03-01T06:00:00Z,Spring,US_Post,31,-9,79,1023,-6,cv,0.89,0,0
2015-03-01T07:00:00Z,Spring,US_Post,66,-10,50,1022,-1,SE,1.79,0,0
2015-03-01T08:00:00Z,Spring,US_Post,68,-12,32,1023,3,SE,4.92,0,0
2015-03-01T09:00:00Z,Spring,US_Post,60,-11,30,1023,5,NW,1.79,0,0
2015-03-01T10:00:00Z,Spring,US_Post,53,-5,45,1022,6,cv,0.89,0,0
2015-03-01T11:00:00Z,Spring,US_Post,39,-14,18,1022,9,SE,4.92,0,0
2015-03-01T12:00:00Z,Spring,US_Post,22,-14,16,1021,10,SE,12.07,0,0
2015-03-01T13:00:00Z,Spring,US_Post,26,-15,14,1019,11,SE,17.88,0,0
2015-03-01T14:00:00Z,Spring,US_Post,27,-15,14,1018,11,SE,22.8,0,0
2015-03-01T15:00:00Z,Spring,US_Post,20,-16,12,1017,12,SE,27.72,0,0
2015-03-01T17:00:00Z,Spring,US_Post,17,-16,13,1016,11,SE,40.68,0,0
